ADDRESS,COL01,COL03,COL04,COL05,COL06,COL07,COL08
"100012045","01",3.5000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100012046","01",0.0000000000000000e+00,1.8000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100012046","03",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+06,0.0000000000000000e+00
"100013005","01",0.0000000000000000e+00,9.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013010","01",4.2000000000000000e+06,4.3000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000000e+06
"100013012","01",0.0000000000000000e+00,0.0000000000000000e+00,5.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06
"100013019","01",9.3600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013021","01",0.0000000000000000e+00,6.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013022","01",0.0000000000000000e+00,3.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013025","01",0.0000000000000000e+00,3.6000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013026","01",0.0000000000000000e+00,4.8000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013027","01",0.0000000000000000e+00,4.3200000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013029","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3000000000000000e+06
